9.843750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	9.765625000000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	9.960937500000000000e-01
9.804687500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01	9.609375000000000000e-01	8.945312500000000000e-01	9.882812500000000000e-01	9.609375000000000000e-01	9.843750000000000000e-01
9.843750000000000000e-01	9.726562500000000000e-01	9.492187500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
9.765625000000000000e-01	9.882812500000000000e-01	1.000000000000000000e+00	9.531250000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
9.765625000000000000e-01	9.921875000000000000e-01	6.757812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.843750000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
9.960937500000000000e-01	8.906250000000000000e-01	9.648437500000000000e-01	9.570312500000000000e-01	9.765625000000000000e-01	9.375000000000000000e-01	9.960937500000000000e-01	9.648437500000000000e-01
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	9.648437500000000000e-01	9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
9.335937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.921875000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.570312500000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	9.882812500000000000e-01	9.375000000000000000e-01	9.960937500000000000e-01	1.000000000000000000e+00	9.570312500000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	9.843750000000000000e-01	1.000000000000000000e+00	6.835937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00
9.960937500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	9.257812500000000000e-01	9.648437500000000000e-01	9.023437500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01
9.140625000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.562500000000000000e-01	6.289062500000000000e-01	8.945312500000000000e-01	1.000000000000000000e+00
7.812500000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	9.804687500000000000e-01	9.960937500000000000e-01	6.679687500000000000e-01	9.687500000000000000e-01
9.843750000000000000e-01	9.375000000000000000e-01	9.921875000000000000e-01	9.765625000000000000e-01	9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.921875000000000000e-01
9.726562500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	8.710937500000000000e-01	9.960937500000000000e-01	1.000000000000000000e+00
9.257812500000000000e-01	8.203125000000000000e-01	1.000000000000000000e+00	9.687500000000000000e-01	8.867187500000000000e-01	9.804687500000000000e-01	9.960937500000000000e-01	9.960937500000000000e-01
1.000000000000000000e+00	9.804687500000000000e-01	8.359375000000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.726562500000000000e-01	1.000000000000000000e+00	9.921875000000000000e-01
1.000000000000000000e+00	9.882812500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00	1.000000000000000000e+00	9.921875000000000000e-01	9.960937500000000000e-01	9.648437500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
9.960937500000000000e-01	1.000000000000000000e+00	9.882812500000000000e-01	9.921875000000000000e-01	1.000000000000000000e+00	9.960937500000000000e-01	1.000000000000000000e+00	1.000000000000000000e+00
